id,speaker_header,polarity,subjectivity
1,clownone51_1_1,0.3,0.5
2,clowntwo51_1_1,0.0,0.0
3,clowntwo51_1_2,0.1,0.2
4,clownone51_2_1,0.25,0.55
5,clowntwo51_2_1,0.0,0.0
6,clownone51_3_1,0.0,0.0
7,clownone51_3_2,0.0,0.0
8,clownone51_3_3,0.0,0.0
9,clownone51_3_4,-0.1,0.1
10,clowntwo51_3_1,0.0,0.0
11,clownone51_4_1,0.0,0.0
12,clownone51_4_2,0.0,0.0
13,clownone51_4_3,0.7,0.6
14,clownone51_4_4,0.7,0.6
15,clownone51_4_5,0.233333333333,1.0
16,clowntwo51_4_1,0.0,0.0
17,clownone51_5_1,0.0,0.0
18,clowntwo51_5_1,0.0,0.0
19,clowntwo51_5_2,0.0,0.0
20,clownone51_6_1,0.3,0.3625
21,clownone51_6_2,0.0,0.0
22,clownone51_6_3,0.0,0.0
23,clowntwo51_6_1,0.0,0.0
24,clownone51_7_1,0.25,0.333333333333
25,clowntwo51_7_1,0.0,0.0
26,clownone51_8_1,0.0,0.0
27,clownone51_8_2,0.0,0.0
28,clownone51_8_3,0.0,0.0
29,clownone51_8_4,0.0,0.0
30,clowntwo51_8_1,0.0,0.0
31,clownone51_9_1,0.0,0.0
32,clowntwo51_9_1,0.0,0.0
33,clowntwo51_9_2,0.0,0.0
34,clownone51_10_1,0.7,0.6
35,clownone51_10_2,0.0,0.0
36,clownone51_10_3,-0.5,1.0
37,clownone51_10_4,0.0,0.0
38,clownone51_10_5,0.0,0.0
39,clowntwo51_10_1,0.0,0.0
40,clownone51_11_1,0.0,0.0
41,clowntwo51_11_1,0.0,0.0
42,clownone51_12_1,0.0,0.0
43,clowntwo51_12_1,0.0,0.0
44,clownone51_13_1,-0.270833333333,0.5
45,clownone51_13_2,0.0,0.0
46,clownone51_13_3,0.0,0.0
47,clownone51_13_4,0.0,0.0
48,clownone51_13_5,0.0,0.0
49,clownone51_13_6,0.485,0.681666666667
50,clownone51_13_7,0.0,0.0
51,hamlet51_1_1,0.0,0.0
52,horatio51_1_1,0.0,0.0
53,hamlet51_2_1,-0.1875,0.5
54,clownone51_14_1,0.0,0.5
55,hamlet51_3_1,0.3125,0.333333333333
56,hamlet51_3_2,0.0,0.0
57,hamlet51_3_3,0.0,0.0
58,horatio51_2_1,0.0,0.0
59,hamlet51_4_1,0.583333333333,0.616666666667
60,hamlet51_4_2,0.0,0.0
61,horatio51_3_1,0.0,0.0
62,hamlet51_5_1,0.0,0.0
63,hamlet51_5_2,0.416666666667,0.5
64,hamlet51_5_3,-0.25,0.5
65,hamlet51_5_4,0.0,0.0
66,clownone51_15_1,0.0,0.0
67,clownone51_15_2,0.0,0.5
68,hamlet51_6_1,0.0,0.0
69,hamlet51_6_2,0.0,0.0
70,hamlet51_6_3,-0.266666666667,0.5
71,hamlet51_6_4,0.0,0.0
72,hamlet51_6_5,0.295833333333,0.3875
73,hamlet51_6_6,-0.125,0.25
74,hamlet51_6_7,0.2,0.3
75,hamlet51_6_8,0.0,0.0
76,horatio51_4_1,0.5,0.5
77,hamlet51_7_1,0.0,0.0
78,horatio51_5_1,0.0,0.0
79,hamlet51_8_1,0.0,0.0
80,hamlet51_8_2,0.0,0.0
81,hamlet51_8_3,0.0,0.0
82,clownone51_16_1,0.0,0.0
83,clownone51_16_2,0.0,0.5
84,hamlet51_9_1,0.0,0.0
85,clownone51_17_1,0.0,0.0
86,hamlet51_10_1,0.0666666666667,0.45
87,hamlet51_10_2,0.0,0.0
88,clownone51_18_1,0.333333333333,0.5
89,clownone51_18_2,0.0,0.0
90,hamlet51_11_1,0.0,0.0
91,clownone51_19_1,0.0,0.0
92,hamlet51_12_1,0.0,0.0
93,clownone51_20_1,0.0,0.0
94,hamlet51_13_1,0.0,0.0
95,clownone51_21_1,0.0,0.0
96,clownone51_21_2,-0.2,0.4
97,hamlet51_14_1,0.25,0.9
98,hamlet51_14_2,0.0,0.0
99,hamlet51_14_3,0.1,0.4
100,hamlet51_14_4,-0.05,0.4
101,clownone51_22_1,0.0,0.0
102,hamlet51_15_1,-0.05,0.4
103,clownone51_23_1,0.0,0.0
104,clownone51_23_2,-0.2625,0.7
105,hamlet51_16_1,0.0,0.0
106,clownone51_24_1,-0.625,1.0
107,clownone51_24_2,-0.4,0.75
108,hamlet51_17_1,0.0,0.0
109,clownone51_25_1,0.0,0.0
110,clownone51_25_2,-0.625,1.0
111,hamlet51_18_1,-0.625,1.0
112,clownone51_26_1,-0.065,0.195
113,hamlet51_19_1,-0.05,0.15
114,clownone51_27_1,0.0,0.0
115,hamlet51_20_1,0.0,0.0
116,clownone51_28_1,0.0,0.0
117,hamlet51_21_1,-0.05,0.4
118,clownone51_29_1,0.0,0.0666666666667
119,hamlet51_22_1,0.5,0.5
120,clownone51_30_1,0.8,0.75
121,clownone51_30_2,-0.2,0.4
122,clownone51_30_3,0.0,0.0
123,clownone51_30_4,0.0,0.0
124,hamlet51_23_1,0.0,0.0
125,clownone51_31_1,-0.625,1.0
126,hamlet51_24_1,0.0,0.0
127,clownone51_32_1,-0.78125,1.0
128,clownone51_32_2,0.0,0.0
129,clownone51_32_3,0.0,0.125
130,hamlet51_25_1,0.0,0.0
131,clownone51_33_1,0.0,0.0
132,hamlet51_26_1,0.0,0.0
133,hamlet51_26_2,-0.45,0.8
134,hamlet51_26_3,0.0,0.0
135,hamlet51_26_4,0.5,0.5
136,hamlet51_26_5,0.0,0.0
137,hamlet51_26_6,0.0,0.0
138,hamlet51_26_7,0.0,0.0
139,hamlet51_26_8,0.0,0.0
140,hamlet51_26_9,0.0,0.0
141,hamlet51_26_10,0.0,0.0
142,hamlet51_26_11,0.0,0.0
143,hamlet51_26_12,0.0,0.0
144,hamlet51_26_13,0.0,0.0
145,hamlet51_26_14,-0.3,0.475
146,hamlet51_26_15,0.3,0.1
147,hamlet51_26_16,0.0,0.0
148,horatio51_6_1,0.0,0.0
149,hamlet51_27_1,0.0,0.0
150,horatio51_7_1,0.0,0.0
151,hamlet51_28_1,0.0,0.0
152,hamlet51_28_2,0.0,0.0
153,horatio51_8_1,0.0,0.0
154,hamlet51_29_1,-1.0,1.0
155,hamlet51_29_2,0.6,0.9
156,horatio51_9_1,-0.1,1.0
157,hamlet51_30_1,0.0,0.0
158,hamlet51_30_2,0.0,0.0
159,hamlet51_30_3,0.0,0.0
160,hamlet51_30_4,0.0,0.0
161,hamlet51_30_5,0.0,0.0
162,hamlet51_30_6,-0.2,0.4
163,hamlet51_30_7,0.125,0.35
164,hamlet51_30_8,0.125,0.35
165,hamlet51_30_9,0.0,0.0
166,hamlet51_30_10,0.0,0.0
167,hamlet51_30_11,0.0,0.0
168,hamlet51_30_12,0.0,0.5
169,hamlet51_30_13,0.0,1.0
170,hamlet51_30_14,0.0,0.0
171,laertes51_1_1,0.0,0.0
172,hamlet51_31_1,0.78,1.0
173,laertes51_2_1,0.0,0.0
174,other51_1_1,-0.35,0.95
175,other51_1_2,0.4,0.408333333333
176,other51_1_3,0.6,0.8
177,laertes51_3_1,-0.25,0.5
178,other51_2_1,-0.25,0.5
179,other51_2_2,0.0,0.5
180,laertes51_4_1,0.0,0.0
181,laertes51_4_2,0.875,0.9
182,laertes51_4_3,0.0,0.0
183,hamlet51_32_1,0.7,0.9
184,gertrude51_1_1,0.35,0.65
185,gertrude51_1_2,0.0,0.0
186,gertrude51_1_3,0.35,0.65
187,laertes51_5_1,0.375,0.5
188,laertes51_5_2,0.118055555556,0.304166666667
189,hamlet51_33_1,0.0,0.5
190,hamlet51_33_2,0.0,0.0
191,hamlet51_33_3,0.0,0.0
192,laertes51_6_1,0.0,0.0
193,hamlet51_34_1,0.0,0.0
194,hamlet51_34_2,0.0,0.0
195,hamlet51_34_3,-0.75,0.9
196,claudius51_1_1,0.0,0.0
197,gertrude51_2_1,0.0,0.0
198,gertrude51_2_2,0.0,0.0
199,other51_3_1,0.0,0.0
200,horatio51_10_1,0.35,0.466666666667
201,hamlet51_35_1,0.0,0.0
202,gertrude51_3_1,0.0,0.0
203,hamlet51_36_1,0.7,0.8
204,hamlet51_36_2,0.5,0.6
205,hamlet51_36_3,0.0,0.0
206,claudius51_2_1,-0.625,1.0
207,gertrude51_4_1,0.625,0.6
208,hamlet51_37_1,0.0,0.0
209,hamlet51_37_2,0.0,0.0
210,hamlet51_37_3,0.2,0.6
211,hamlet51_37_4,0.0,0.0
212,hamlet51_37_5,0.0,0.0
213,hamlet51_37_6,0.0,0.0
214,hamlet51_37_7,0.0,0.0
215,hamlet51_37_8,0.0,0.0
216,hamlet51_37_9,0.0,0.0
217,hamlet51_37_10,0.416666666667,0.5
218,hamlet51_37_11,0.0,0.0
219,gertrude51_5_1,-0.05,0.45
220,gertrude51_5_2,0.15,0.333333333333
221,hamlet51_38_1,0.0,0.0
222,hamlet51_38_2,0.0,0.0
223,hamlet51_38_3,0.7,0.8
224,hamlet51_38_4,0.0,0.0
225,claudius51_3_1,0.7,0.6
226,claudius51_3_2,0.0,0.0666666666667
227,claudius51_3_3,0.0,0.0
228,claudius51_3_4,0.7,0.6
229,claudius51_3_5,0.0,0.316666666667
230,claudius51_3_6,0.0,0.0
231,hamlet52_1_1,0.0375,0.2875
232,hamlet52_1_2,0.0,0.0
233,horatio52_1_1,0.0,0.0
234,hamlet52_2_1,0.6,0.9
235,hamlet52_2_2,-0.25,0.35
236,hamlet52_2_3,0.0,0.0
237,horatio52_2_1,0.357142857143,0.535714285714
238,hamlet52_3_1,0.0,0.0
239,hamlet52_3_2,0.0,0.0
240,hamlet52_3_3,0.4625,0.791666666667
241,hamlet52_3_4,0.0,0.0
242,hamlet52_3_5,0.25,0.25
243,hamlet52_3_6,0.0,0.5
244,horatio52_3_1,0.0,1.0
245,hamlet52_4_1,0.5,0.5
246,hamlet52_4_2,0.0,0.0
247,horatio52_4_1,0.0,0.0
248,hamlet52_5_1,-0.177777777778,0.344444444444
249,hamlet52_5_2,0.136363636364,0.454545454545
250,hamlet52_5_3,0.7,0.9
251,hamlet52_5_4,0.0,0.0
252,hamlet52_5_5,0.0,0.0
253,horatio52_5_1,0.7,0.6
254,hamlet52_6_1,0.0,0.0
255,hamlet52_6_2,0.5,0.6
256,hamlet52_6_3,0.0,0.0
257,hamlet52_6_4,0.272222222222,0.469444444444
258,horatio52_6_1,0.0,0.0
259,hamlet52_7_1,0.0,0.0
260,hamlet52_7_2,-0.125,0.375
261,hamlet52_7_3,0.0,0.0
262,hamlet52_7_4,0.5,0.5
263,hamlet52_7_5,0.0,0.0
264,hamlet52_7_6,0.0,0.0
265,horatio52_7_1,0.0,0.0
266,hamlet52_8_1,0.5,0.6
267,hamlet52_8_2,-0.05,0.4
268,hamlet52_8_3,0.133333333333,0.933333333333
269,horatio52_8_1,0.0,0.0
270,hamlet52_9_2,0.0,0.0
271,hamlet52_9_3,-0.166666666667,0.533333333333
272,hamlet52_9_4,-0.5,0.75
273,horatio52_9_1,0.0,0.3
274,hamlet52_10_1,0.0,0.3
275,hamlet52_10_2,-0.25,0.5
276,hamlet52_10_3,0.025,0.8
277,hamlet52_10_4,-0.15,0.544444444444
278,horatio52_10_1,0.0,0.0
279,horatio52_10_2,0.0,0.0
280,osric52_1_1,0.361904761905,0.478571428571
281,hamlet52_11_1,-0.2,0.4
282,hamlet52_11_2,0.0,0.0
283,horatio52_11_1,0.7,0.6
284,hamlet52_12_1,0.5,0.5
285,hamlet52_12_2,0.0,0.0
286,hamlet52_12_3,0.0125,0.1875
287,hamlet52_12_4,0.0,0.0
288,hamlet52_12_5,0.0,0.0
289,osric52_2_1,0.35,0.65
290,hamlet52_13_1,0.0,0.0
291,hamlet52_13_2,0.285714285714,0.535714285714
292,hamlet52_13_3,0.0,0.0
293,osric52_3_1,0.325,1.0
294,hamlet52_14_1,-0.78,1.0
295,hamlet52_14_2,0.0,0.0
296,osric52_4_1,-0.6,1.0
297,hamlet52_15_1,0.225,0.575
298,osric52_5_1,0.0,0.0
299,osric52_5_2,0.2,0.3
300,osric52_5_3,0.8,0.75
301,osric52_5_4,0.0,0.0
302,hamlet52_16_1,0.0,0.0
303,osric52_6_1,0.7,0.6
304,osric52_6_2,0.7,0.6
305,osric52_6_3,0.136363636364,0.454545454545
306,osric52_6_4,0.57,0.62
307,osric52_6_5,0.0,0.0
308,hamlet52_17_1,-0.6,0.7
309,hamlet52_17_2,0.333333333333,0.5
310,hamlet52_17_3,0.25,0.5
311,osric52_7_1,0.5,0.5
312,hamlet52_18_1,0.0,0.0
313,hamlet52_18_2,0.0,0.0
314,osric52_8_1,0.0,0.0
315,horatio52_12_1,0.0,1.0
316,horatio52_12_2,0.2,0.2
317,hamlet52_19_1,0.0,0.0
318,osric52_9_1,0.0,0.0
319,horatio52_13_1,-0.1,0.5
320,horatio52_13_2,0.1,0.3
321,hamlet52_20_1,0.0,0.0
322,osric52_10_1,0.0,0.0
323,hamlet52_21_1,0.0,0.0
324,hamlet52_21_2,0.0,0.0
325,hamlet52_21_3,0.0,0.0
326,osric52_11_1,0.0,0.0
327,hamlet52_22_1,0.0,0.0
328,hamlet52_22_2,0.0,0.0
329,osric52_12_1,-0.3125,0.6875
330,osric52_12_2,0.0,0.0
331,hamlet52_23_1,0.0,0.0
332,osric52_13_1,0.0,0.0
333,hamlet52_24_1,0.0,0.0
334,osric52_14_1,0.15,0.5
335,hamlet52_25_1,0.0,0.0
336,horatio52_14_1,0.0,0.0
337,osric52_15_1,0.0,0.0
338,hamlet52_26_1,0.25,0.25
339,hamlet52_26_2,0.0,0.0
340,hamlet52_26_3,0.0,0.0
341,osric52_16_1,0.0,0.0
342,osric52_16_2,0.0,0.0
343,hamlet52_27_1,0.0,0.0
344,osric52_17_1,-0.3125,0.6875
345,hamlet52_28_1,0.525,0.575
346,hamlet52_28_2,-0.166666666667,0.25
347,osric52_18_1,0.0,0.0
348,hamlet52_29_1,0.0,0.0
349,hamlet52_29_2,0.0,0.0
350,osric52_19_1,0.0,0.0
351,hamlet52_30_1,0.0,0.0
352,hamlet52_30_2,0.0,0.0
353,hamlet52_30_3,0.0,0.0
354,horatio52_15_1,0.0,0.0
355,hamlet52_31_1,0.0,0.0
356,hamlet52_31_2,0.166666666667,0.541666666667
357,hamlet52_31_3,0.55,0.7
358,hamlet52_31_4,0.0,0.0
359,other52_1_1,0.05,0.2
360,hamlet52_32_1,0.0,0.333333333333
361,hamlet52_32_2,0.2,0.5
362,hamlet52_32_3,0.5,0.625
363,other52_2_1,-0.155555555556,0.288888888889
364,hamlet52_33_1,0.8,1.0
365,other52_3_1,0.2,0.8
366,hamlet52_34_1,0.0,0.0
367,horatio52_16_1,0.0,0.0
368,hamlet52_35_1,0.0,0.0
369,hamlet52_35_2,0.8,0.4
370,hamlet52_35_3,-0.5,1.0
371,horatio52_17_1,0.7,0.6
372,hamlet52_36_1,0.0,0.0
373,hamlet52_36_2,0.133333333333,0.533333333333
374,horatio52_18_1,-0.2,0.4
375,hamlet52_37_1,0.357142857143,0.571428571429
376,hamlet52_37_2,0.0,0.0
377,hamlet52_37_3,0.0,0.0
378,hamlet52_37_4,0.0,0.0
379,claudius52_1_1,0.0,0.0
380,hamlet52_38_1,0.0,0.0
381,hamlet52_38_2,0.0,0.0
382,hamlet52_38_3,0.0,0.0
383,hamlet52_38_4,0.0,0.0
384,hamlet52_38_5,-0.5,0.9
385,hamlet52_38_6,0.0,0.0
386,hamlet52_38_7,0.0,0.0
387,hamlet52_38_8,-0.4,0.6
388,hamlet52_38_9,0.3,0.75
389,laertes52_1_1,0.5,1.0
390,laertes52_1_2,0.0,0.0
391,laertes52_1_3,0.0,0.0
392,laertes52_1_4,0.416666666667,0.7
393,hamlet52_39_1,0.4,0.8
394,hamlet52_39_2,0.0,0.0
395,hamlet52_39_3,0.0,0.0
396,hamlet52_39_4,0.0,0.0
397,laertes52_2_1,0.0,0.0
398,hamlet52_40_1,0.0,0.0
399,hamlet52_40_2,0.0,0.0
400,laertes52_3_1,0.0,0.0
401,hamlet52_41_1,0.0,0.0
402,claudius52_2_1,0.1,0.4
403,claudius52_2_2,0.0,0.0
404,hamlet52_42_1,0.2,0.3
405,hamlet52_42_2,0.0,0.0
406,claudius52_3_1,0.0,0.0
407,claudius52_3_2,0.0,0.0
408,claudius52_3_3,0.0,0.0
409,laertes52_4_1,-0.2,0.5
410,hamlet52_43_1,0.0,0.0
411,hamlet52_43_2,0.0,0.0
412,osric52_20_1,0.7,0.6
413,claudius52_4_1,0.0833333333333,0.111111111111
414,claudius52_4_2,0.5,0.5
415,claudius52_4_3,0.0,0.0
416,claudius52_4_4,0.0,0.0
417,claudius52_4_5,0.0,0.0
418,claudius52_4_6,-0.5,0.7
419,hamlet52_44_1,0.0,0.0
420,laertes52_5_1,0.0,0.0
421,hamlet52_45_1,0.0,0.0
422,laertes52_6_1,0.0,0.0
423,hamlet52_46_1,0.0,0.0
424,osric52_21_1,0.0,0.65
425,laertes52_7_1,0.0,0.0
426,laertes52_7_2,0.0,0.0
427,claudius52_5_1,0.0,0.0
428,claudius52_5_2,0.0,0.0
429,claudius52_5_3,0.0,0.0
430,claudius52_5_4,0.0,0.0
431,hamlet52_47_1,0.25,0.333333333333
432,hamlet52_47_2,0.0,0.0
433,hamlet52_47_3,0.0,0.0
434,hamlet52_47_4,0.0,0.0
435,hamlet52_47_5,0.0,0.0
436,laertes52_8_1,0.0,0.0
437,claudius52_6_1,0.8,0.4
438,gertrude52_1_1,0.0,0.0
439,gertrude52_1_2,0.0,0.0
440,hamlet52_48_1,0.875,0.6
441,claudius52_7_1,0.0,0.0
442,gertrude52_2_1,0.0,0.0
443,gertrude52_2_2,0.0,0.0
444,claudius52_8_1,0.0,0.0
445,claudius52_8_2,-0.3,0.6
446,hamlet52_49_1,0.0,0.0
447,hamlet52_49_2,0.0,0.0
448,gertrude52_3_1,0.0,0.0
449,laertes52_9_1,0.0,0.0
450,claudius52_9_1,0.0,0.0
451,laertes52_10_1,0.0,0.0
452,hamlet52_50_1,0.0,0.0
453,hamlet52_50_2,1.0,0.3
454,laertes52_11_1,0.0,0.0
455,laertes52_11_2,0.0,0.0
456,osric52_22_1,0.0,0.0
457,laertes52_12_1,0.0,0.0
458,claudius52_10_1,0.0,0.0
459,claudius52_10_2,0.0,0.0
460,hamlet52_51_1,0.0,0.0
461,osric52_23_1,0.0,0.0
462,horatio52_19_1,0.0,0.0
463,horatio52_19_2,0.0,0.0
464,osric52_24_1,0.0,0.0
465,laertes52_13_1,0.6,1.0
466,laertes52_13_2,0.2,0.5
467,hamlet52_52_1,0.0,0.0
468,claudius52_11_1,0.0,0.0
469,gertrude52_4_1,0.0,0.0
470,gertrude52_4_2,0.0,0.0
471,gertrude52_4_3,0.0,0.0
472,gertrude52_4_4,0.0,0.0
473,gertrude52_4_5,0.0,0.0
474,hamlet52_53_1,0.0,0.0
475,hamlet52_53_2,0.0,0.0
476,hamlet52_53_3,0.0,0.0
477,hamlet52_53_4,0.0,0.0
478,laertes52_14_1,0.0,0.0
479,laertes52_14_2,0.7,0.6
480,laertes52_14_3,0.0833333333333,0.166666666667
481,laertes52_14_4,0.0,0.0
482,laertes52_14_5,-0.25,0.5
483,hamlet52_54_1,0.0,0.0
484,hamlet52_54_2,0.0,0.0
485,other52_4_1,0.0,0.0
486,other52_4_2,0.0,0.0
487,claudius52_12_1,0.0,0.0
488,claudius52_12_2,0.0,0.0
489,hamlet52_55_1,0.0,0.0
490,hamlet52_55_2,0.0,0.0
491,hamlet52_55_3,0.0,0.0
492,laertes52_15_1,0.0,0.0
493,laertes52_15_2,0.0,0.0
494,laertes52_15_3,0.75,0.9
495,hamlet52_56_1,0.5,0.8
496,hamlet52_56_2,0.0,0.0
497,hamlet52_56_3,-0.2,0.4
498,hamlet52_56_4,0.0,0.0
499,hamlet52_56_5,-0.13,0.09
500,hamlet52_56_6,-0.2,0.4
501,hamlet52_56_7,0.0,0.0
502,hamlet52_56_8,0.0,0.0
503,horatio52_20_1,0.5,0.5
504,horatio52_20_2,0.0,0.0
505,hamlet52_57_1,0.0,0.0
506,hamlet52_57_2,0.0,0.0
507,hamlet52_57_3,0.0,0.0
508,hamlet52_57_4,0.0272727272727,0.62
509,hamlet52_57_5,0.0,0.0
510,osric52_25_1,0.1,0.4
511,hamlet52_58_1,0.0,0.0
512,hamlet52_58_2,0.318181818182,0.5
513,hamlet52_58_3,0.0,0.0
514,hamlet52_58_4,0.166666666667,0.283333333333
515,hamlet52_58_5,0.0,0.0
516,horatio52_21_1,0.6,0.9
517,horatio52_21_2,0.525,0.625
518,fortinbras52_1_1,0.0,0.0
519,horatio52_22_1,0.0,0.0
520,horatio52_22_2,0.0,0.0
521,fortinbras52_2_1,0.0,0.0
522,fortinbras52_2_2,0.166666666667,0.8
523,other52_5_1,0.0,0.0
524,other52_5_2,0.2,0.2
525,horatio52_23_1,0.0,0.0
526,horatio52_23_2,-0.8,0.9
527,horatio52_23_3,-0.8,0.9
528,horatio52_23_4,-0.5,0.866666666667
529,horatio52_23_5,-0.15,0.45
530,horatio52_23_6,0.0,0.0
531,fortinbras52_3_1,0.0,0.0
532,fortinbras52_3_2,0.0,0.0
533,horatio52_24_1,0.15,0.25625
534,fortinbras52_4_1,0.0,0.0
535,fortinbras52_4_2,0.2,0.766666666667
536,fortinbras52_4_3,0.0,0.0
537,fortinbras52_4_4,0.1,0.35
538,fortinbras52_4_5,0.0,0.0
